id,type,href,ike_dist,price,land_area,house_area,BCR,FAR,nearest_station,station_dist,age,can_not_be_rebuilt,affordable
b-1387710003103,土地,https://www.homes.co.jp/tochi/b-1387710003103/,26,28800.0,129.28,,60,300.0,恵比寿,6,,False,0
b-35005360000921,中古一戸建て,https://www.homes.co.jp/kodate/b-35005360000921/,13,29800.0,145.68,267.34,,,巣鴨,5,30.0,False,0
b-60000330218791,土地,https://www.homes.co.jp/tochi/b-60000330218791/,34,30000.0,195.04,,70,150.0,祐天寺,6,,False,0
b-1387710002876,土地,https://www.homes.co.jp/tochi/b-1387710002876/,25,31500.0,166.61,,60,240.0,神泉,3,,False,0
b-1387710002866,土地,https://www.homes.co.jp/tochi/b-1387710002866/,29,31900.0,111.22,,70,150.0,神泉,8,,False,0
b-1063460027113,土地,https://www.homes.co.jp/tochi/b-1063460027113/,30,31900.0,112.87,,60,150.0,渋谷,12,,False,0
b-1169130020246,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020246/,31,35000.0,100.35,103.07,,,国会議事堂前,3,7.0,False,0
b-1169130020242,土地,https://www.homes.co.jp/tochi/b-1169130020242/,31,35000.0,100.35,,80,500.0,国会議事堂前,3,,False,0
b-1387710002476,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710002476/,21,35200.0,62.94,100.68,,,明治神宮前,5,29.0,False,0
b-1063460027076,土地,https://www.homes.co.jp/tochi/b-1063460027076/,31,35500.0,258.74,,60,150.0,目黒,8,,False,0
b-1063460027101,土地,https://www.homes.co.jp/tochi/b-1063460027101/,28,36800.0,198.5,,60,150.0,恵比寿,8,,False,0
b-1169130020544,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020544/,23,36900.0,139.5,464.8,,,神泉,4,42.0,False,0
b-1169130020488,土地,https://www.homes.co.jp/tochi/b-1169130020488/,21,38000.0,60.79,,80,600.0,市ケ谷,3,,False,0
b-1063460027068,中古一戸建て,https://www.homes.co.jp/kodate/b-1063460027068/,34,39800.0,168.71,312.05,,,目黒,11,13.0,False,0
b-1392840000625,中古一戸建て,https://www.homes.co.jp/kodate/b-1392840000625/,39,39800.0,171.9,371.86,,,四ツ谷,5,14.0,False,0
b-1004580035767,中古一戸建て,https://www.homes.co.jp/kodate/b-1004580035767/,25,39900.0,200.96,554.65,,,三河島,4,15.0,False,0
b-14300018102,土地,https://www.homes.co.jp/tochi/b-14300018102/,30,40900.0,138.18,,60,150.0,神泉,7,,False,0
b-1299590000931,土地,https://www.homes.co.jp/tochi/b-1299590000931/,30,40900.0,138.18,,60,150.0,渋谷,12,,False,0
b-1311760000603,中古一戸建て,https://www.homes.co.jp/kodate/b-1311760000603/,30,45000.0,127.95,189.14,,,神泉,4,6.0,False,0
b-1004580035263,中古一戸建て,https://www.homes.co.jp/kodate/b-1004580035263/,18,49000.0,247.63,457.99,,,千石,4,20.0,False,0
b-1004580035837,土地,https://www.homes.co.jp/tochi/b-1004580035837/,18,49000.0,247.63,,60,300.0,千石,4,,False,0
b-1169130019015,土地,https://www.homes.co.jp/tochi/b-1169130019015/,16,56000.0,160.6,,80,600.0,東新宿,2,,False,0
